device_type,device_type_encoded,age_months,cpu_usage_percent,cpu_temperature_celsius,memory_usage_percent,memory_available_gb,memory_total_gb,battery_health_percent,battery_cycle_count,battery_charging_encoded,system_uptime_hours,days_since_last_update,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,disk_health_score,cpu_score,memory_score,battery_score,system_score,overall_health_percent,remaining_months
laptop,1,56.7,43.1,71.3,49.5,16.2,32,57.7,1500.0,0.0,105.4,59.0,25.3,31.0,0,0.0,0,95.0,84.2,100.0,40.4,85.5,78.4,0.0
desktop,0,62.2,55.8,72.4,57.0,6.9,16,-1.0,-1.0,-1.0,2694.6,70.0,2.3,31.0,0,0.0,0,100.0,80.3,100.0,100.0,48.0,83.7,19.5
laptop,1,39.6,37.7,67.8,61.2,12.4,32,71.9,1066.0,1.0,3302.7,52.0,10.9,26.0,0,0.0,0,100.0,89.1,98.6,58.7,57.0,82.4,31.3
laptop,1,43.8,74.7,69.6,45.5,4.4,8,61.1,1445.0,1.0,10.2,30.0,0.9,29.0,0,0.0,0,100.0,76.7,100.0,43.5,100.0,80.0,7.5
desktop,0,53.9,83.8,77.7,51.5,15.5,32,-1.0,-1.0,-1.0,705.4,72.0,8.2,37.0,0,0.0,0,100.0,58.5,100.0,100.0,71.0,81.8,11.4
laptop,1,53.3,26.8,67.8,59.1,3.3,8,58.0,1500.0,1.0,107.7,83.0,1.9,38.0,0,0.0,0,100.0,89.1,94.4,40.6,73.5,78.9,13.8
laptop,1,79.0,27.5,74.4,52.4,3.8,8,58.9,1500.0,1.0,598.2,69.0,60.5,30.0,0,0.0,0,80.0,79.8,98.4,41.2,72.5,72.3,0.0
desktop,0,51.2,55.5,71.9,37.0,20.2,32,-1.0,-1.0,-1.0,16.7,118.0,8.7,18.0,0,0.0,0,100.0,81.1,100.0,100.0,66.9,87.7,34.4
laptop,1,57.0,67.3,72.8,34.0,21.1,32,59.3,1500.0,1.0,283.8,74.0,31.5,25.0,0,0.0,0,95.0,75.2,100.0,41.5,70.0,74.9,0.0
laptop,1,38.6,45.1,64.6,46.2,8.6,16,61.5,1441.0,1.0,43.0,49.0,26.8,20.0,0,0.0,0,95.0,93.6,100.0,44.1,90.5,82.2,12.9
laptop,1,56.2,17.2,65.8,55.4,7.1,16,54.8,1500.0,0.0,92.4,75.0,6.2,34.0,0,0.0,0,100.0,91.9,100.0,38.4,77.5,80.3,0.0
desktop,0,12.7,68.6,66.1,36.0,10.2,16,-1.0,-1.0,-1.0,33.2,29.0,23.1,40.0,0,0.0,0,100.0,84.0,100.0,100.0,100.0,95.2,48.9
desktop,0,73.5,93.4,85.1,64.3,5.7,16,-1.0,-1.0,-1.0,24.9,85.0,30.1,19.0,0,0.0,0,95.0,36.1,94.8,100.0,72.5,72.8,0.0
desktop,0,21.3,20.6,52.0,40.4,19.1,32,-1.0,-1.0,-1.0,136.7,16.0,4.8,23.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,60.0
laptop,1,67.5,25.6,67.9,64.1,11.5,32,56.8,1500.0,1.0,280.4,58.0,25.4,25.0,0,0.0,0,95.0,88.9,95.1,39.8,78.0,78.0,0.0
laptop,1,10.2,78.9,62.0,58.4,13.3,32,91.4,274.0,0.0,62.0,26.0,24.9,33.0,0,0.0,0,95.0,85.6,100.0,100.0,100.0,95.2,44.7
desktop,0,10.3,11.1,49.7,57.5,3.4,8,-1.0,-1.0,-1.0,8.1,46.0,24.9,32.0,0,0.0,0,95.0,100.0,95.2,100.0,92.0,95.9,44.7
laptop,1,55.5,42.7,65.2,51.5,15.5,32,54.4,1500.0,1.0,2417.8,128.0,23.9,30.0,0,0.0,0,100.0,92.7,100.0,38.1,33.9,76.1,3.0
laptop,1,16.3,58.6,57.7,57.8,6.7,16,82.7,645.0,0.0,76.8,35.0,19.1,28.0,0,0.0,0,100.0,96.6,100.0,82.8,97.5,94.6,42.3
desktop,0,7.0,47.6,57.3,40.2,9.6,16,-1.0,-1.0,-1.0,1629.8,16.0,0.1,19.0,0,0.0,0,100.0,100.0,100.0,100.0,80.0,96.0,60.0
laptop,1,9.0,55.4,61.7,59.5,6.5,16,92.5,280.0,1.0,79.9,13.0,17.6,35.0,0,0.0,0,100.0,95.5,100.0,100.0,100.0,98.9,42.8
desktop,0,43.0,31.4,60.3,38.2,9.9,16,-1.0,-1.0,-1.0,101.7,66.0,26.0,30.0,0,0.0,0,95.0,99.6,100.0,100.0,82.0,94.8,43.7
laptop,1,62.3,69.0,72.5,40.8,9.5,16,59.8,1500.0,0.0,3886.9,44.0,21.0,25.0,0,0.0,0,100.0,74.9,100.0,41.9,61.0,75.3,0.0
desktop,0,65.3,81.3,74.4,59.9,12.8,32,-1.0,-1.0,-1.0,188.6,124.0,18.3,26.0,0,0.0,0,100.0,66.7,100.0,100.0,58.3,81.7,15.3
desktop,0,52.7,69.5,70.6,66.9,10.6,32,-1.0,-1.0,-1.0,3267.1,80.0,21.2,33.0,0,0.0,0,100.0,77.4,91.7,100.0,43.0,80.2,9.5
desktop,0,60.1,72.0,79.7,41.6,18.7,32,-1.0,-1.0,-1.0,862.4,124.0,3.0,34.0,0,0.0,0,100.0,61.4,100.0,100.0,46.3,77.7,17.0
laptop,1,2.9,82.9,59.9,50.3,8.0,16,97.4,97.0,1.0,1704.2,14.0,25.3,22.0,0,0.0,0,95.0,85.4,100.0,100.0,80.0,93.1,43.3
laptop,1,2.7,55.9,60.3,47.8,8.4,16,95.8,98.0,0.0,21.5,15.0,3.0,37.0,0,0.0,0,100.0,97.2,100.0,100.0,100.0,99.3,47.9
desktop,0,60.9,78.4,73.6,43.6,9.0,16,-1.0,-1.0,-1.0,3044.1,67.0,23.2,36.0,0,0.0,0,100.0,69.6,100.0,100.0,49.5,80.8,33.6
desktop,0,38.2,11.0,60.4,46.6,8.5,16,-1.0,-1.0,-1.0,953.2,57.0,13.6,19.0,0,0.0,0,100.0,99.4,100.0,100.0,66.5,93.1,34.7
desktop,0,56.8,67.3,72.4,59.1,13.1,32,-1.0,-1.0,-1.0,2187.9,59.0,55.3,26.0,0,0.0,0,90.0,75.7,100.0,100.0,53.5,80.4,15.0
laptop,1,3.0,40.4,61.5,44.2,17.9,32,98.8,78.0,1.0,3593.5,13.0,12.0,27.0,0,0.0,0,100.0,97.9,100.0,100.0,68.0,96.3,56.1
laptop,1,74.5,48.2,71.3,65.6,11.0,32,56.3,1500.0,1.0,260.3,82.0,8.4,36.0,0,0.0,0,100.0,84.2,93.3,39.4,66.0,76.5,0.0
laptop,1,45.8,11.1,64.4,32.7,5.4,8,54.6,1500.0,1.0,2599.8,57.0,24.9,30.0,0,0.0,0,95.0,93.8,100.0,38.2,54.5,77.2,18.0
desktop,0,64.6,26.2,71.2,53.1,7.5,16,-1.0,-1.0,-1.0,198.6,88.0,9.7,36.0,0,0.0,0,100.0,84.3,100.0,100.0,63.0,87.9,26.7
desktop,0,65.8,31.4,72.2,56.7,3.5,8,-1.0,-1.0,-1.0,1509.0,59.0,25.2,25.0,0,0.0,0,95.0,82.9,96.0,100.0,65.5,85.7,27.2
laptop,1,51.7,91.9,72.8,39.6,4.8,8,59.3,1500.0,1.0,59.0,66.0,5.5,23.0,0,0.0,0,100.0,59.4,100.0,41.5,82.0,73.4,1.2
laptop,1,27.4,54.6,61.3,38.9,19.6,32,73.5,1018.0,0.0,7.5,30.0,10.6,29.0,0,0.0,0,100.0,96.3,100.0,60.9,100.0,89.3,28.6
desktop,0,28.7,51.5,62.0,62.0,3.0,8,-1.0,-1.0,-1.0,1436.1,26.0,5.0,23.0,0,0.0,0,100.0,96.6,89.6,100.0,80.0,92.9,32.6
desktop,0,5.0,81.0,64.4,29.6,22.5,32,-1.0,-1.0,-1.0,14.9,28.0,53.0,30.0,0,0.0,0,90.0,80.9,100.0,100.0,100.0,91.3,17.1
laptop,1,53.4,48.7,72.6,61.9,12.2,32,58.8,1500.0,1.0,6.6,106.0,2.4,28.0,0,0.0,0,100.0,82.4,97.7,41.2,68.3,77.4,0.0
desktop,0,49.7,59.8,66.5,52.5,7.6,16,-1.0,-1.0,-1.0,419.3,102.0,4.7,29.0,0,0.0,0,100.0,87.0,100.0,100.0,60.7,88.2,11.0
laptop,1,61.5,51.5,68.5,61.3,3.1,8,59.6,1500.0,0.0,2593.2,85.0,22.4,26.0,0,0.0,0,100.0,87.5,91.2,41.7,40.5,75.0,0.0
laptop,1,9.8,80.1,64.1,53.6,7.4,16,92.1,255.0,1.0,772.2,30.0,50.8,25.0,0,0.0,0,90.0,82.2,100.0,100.0,80.0,91.0,19.1
desktop,0,13.4,31.5,61.0,41.6,18.7,32,-1.0,-1.0,-1.0,361.4,45.0,18.8,29.0,0,0.0,0,100.0,98.6,100.0,100.0,84.5,96.5,53.2
laptop,1,52.6,92.6,74.8,56.5,13.9,32,57.4,1489.0,0.0,153.2,109.0,4.7,24.0,0,0.0,0,100.0,55.9,100.0,40.2,67.9,70.8,11.9
laptop,1,64.6,50.0,74.7,43.6,4.5,8,55.5,1500.0,1.0,4191.1,81.0,14.9,28.0,0,0.0,0,100.0,79.4,100.0,38.8,42.5,73.8,0.0
desktop,0,71.0,72.2,79.9,47.3,4.2,8,-1.0,-1.0,-1.0,11.1,55.0,34.0,26.0,0,0.0,0,95.0,61.0,100.0,100.0,87.5,84.3,0.0
laptop,1,26.7,84.1,66.7,60.3,6.3,16,75.1,958.0,1.0,1121.9,48.0,8.6,23.0,0,0.0,8,90.0,74.9,99.6,64.7,71.0,79.4,26.0
laptop,1,28.5,18.8,57.9,32.3,5.4,8,78.9,839.0,1.0,69.2,65.0,48.2,24.0,0,0.0,0,90.0,100.0,100.0,74.3,82.5,89.3,21.4
laptop,1,78.5,84.3,86.6,59.6,12.9,32,56.5,1500.0,0.0,331.8,95.0,13.1,30.0,0,0.0,0,100.0,41.5,100.0,39.5,61.5,66.4,0.0
desktop,0,18.5,84.9,61.6,54.4,7.3,16,-1.0,-1.0,-1.0,1.3,35.0,1.7,27.0,0,0.0,0,100.0,81.3,100.0,100.0,97.5,93.9,42.9
desktop,0,64.1,30.1,67.1,37.6,5.0,8,-1.0,-1.0,-1.0,3566.6,70.0,4.6,22.0,0,0.0,0,100.0,90.1,100.0,100.0,48.0,86.6,0.8
laptop,1,53.9,23.6,70.2,57.5,6.8,16,60.5,1474.0,0.0,194.8,62.0,27.6,25.0,0,0.0,0,95.0,85.7,100.0,42.7,76.0,78.4,2.2
laptop,1,11.8,14.5,49.4,59.9,6.4,16,90.4,416.0,0.0,33.3,26.0,20.7,34.0,0,0.0,0,100.0,100.0,100.0,93.0,100.0,98.2,42.8
desktop,0,25.7,18.4,53.3,59.0,3.3,8,-1.0,-1.0,-1.0,14.0,39.0,2.3,35.0,0,0.0,0,100.0,100.0,94.4,100.0,95.5,98.0,57.0
desktop,0,9.6,69.7,67.1,60.3,6.4,16,-1.0,-1.0,-1.0,25.9,29.0,11.7,21.0,0,0.0,0,100.0,82.2,99.6,100.0,100.0,94.6,60.0
laptop,1,21.1,28.1,57.8,30.3,22.3,32,82.1,653.0,1.0,1987.9,28.0,25.3,31.0,0,0.0,0,95.0,100.0,100.0,82.5,80.0,92.4,44.4
laptop,1,18.5,16.5,53.8,59.4,13.0,32,81.9,605.0,1.0,2262.2,50.0,36.1,40.0,0,0.0,0,90.0,100.0,100.0,84.2,58.0,89.4,32.3
laptop,1,9.7,12.2,50.9,60.1,3.2,8,90.4,379.0,0.0,16.4,23.0,9.0,38.0,0,0.0,0,100.0,100.0,93.5,95.3,100.0,97.8,45.4
desktop,0,75.2,57.5,78.4,61.0,6.2,16,-1.0,-1.0,-1.0,1305.2,130.0,15.4,19.0,0,0.0,0,100.0,69.7,98.8,100.0,45.6,79.8,15.8
laptop,1,43.7,35.4,61.3,37.0,10.1,16,58.3,1367.0,0.0,146.7,40.0,11.3,22.0,0,0.0,0,100.0,98.2,100.0,40.8,95.0,84.2,18.0
laptop,1,66.3,35.2,68.8,62.9,11.9,32,55.0,1500.0,0.0,142.5,82.0,26.5,36.0,0,0.0,0,95.0,87.7,96.5,38.5,74.0,77.2,0.0
laptop,1,59.1,77.1,77.0,67.7,5.2,16,55.6,1500.0,1.0,185.2,118.0,19.1,26.0,0,0.0,0,100.0,64.4,90.8,38.9,58.9,70.3,0.0
laptop,1,83.7,50.1,82.6,46.5,8.6,16,58.3,1500.0,1.0,152.7,189.0,3.0,25.0,0,0.0,0,100.0,64.8,100.0,40.8,59.2,72.3,0.0
desktop,0,75.0,10.7,68.0,63.9,11.6,32,-1.0,-1.0,-1.0,3583.5,170.0,29.4,24.0,0,0.0,0,95.0,88.8,95.3,100.0,29.3,80.1,0.0
desktop,0,11.7,46.0,61.5,54.1,3.7,8,-1.0,-1.0,-1.0,21.2,37.0,17.0,25.0,0,0.0,0,100.0,97.9,97.6,100.0,96.5,98.2,55.0
desktop,0,39.8,64.6,66.6,40.2,4.8,8,-1.0,-1.0,-1.0,2413.9,91.0,18.3,30.0,0,0.0,0,100.0,84.9,100.0,100.0,37.9,83.0,36.1
desktop,0,59.9,84.2,78.8,61.9,3.0,8,-1.0,-1.0,-1.0,19.7,100.0,44.6,26.0,0,0.0,0,90.0,56.1,89.7,100.0,68.9,75.6,3.4
desktop,0,80.2,25.9,71.7,62.3,3.0,8,-1.0,-1.0,-1.0,2889.5,162.0,27.9,24.0,0,2.0,16,15.0,83.6,89.2,100.0,30.1,30.0,0.0
laptop,1,76.4,35.4,73.1,61.8,3.1,8,57.1,1500.0,1.0,6.8,45.0,6.0,32.0,0,0.0,0,100.0,81.7,90.6,40.0,92.5,78.3,0.0
desktop,0,64.9,57.7,72.6,42.4,4.6,8,-1.0,-1.0,-1.0,94.7,76.0,29.6,22.0,0,0.0,0,95.0,79.3,100.0,100.0,77.0,87.7,3.4
laptop,1,56.3,90.8,78.7,56.1,7.0,16,56.7,1500.0,0.0,991.4,94.0,16.7,28.0,0,0.0,0,100.0,50.4,100.0,39.7,49.6,67.5,7.3
laptop,1,50.5,16.4,68.3,44.0,17.9,32,65.3,1270.0,0.0,452.8,118.0,20.9,24.0,0,0.0,0,100.0,88.4,100.0,49.4,58.9,80.3,0.0
desktop,0,8.2,79.4,63.7,52.5,15.2,32,-1.0,-1.0,-1.0,2925.0,18.0,2.1,30.0,0,0.0,0,100.0,83.1,100.0,100.0,68.0,88.5,38.4
laptop,1,33.3,26.9,62.6,49.6,8.1,16,62.1,1231.0,0.0,79.6,74.0,26.2,28.0,0,0.0,0,95.0,96.4,100.0,44.9,78.0,81.9,35.8
desktop,0,67.2,75.8,74.8,60.6,12.6,32,-1.0,-1.0,-1.0,1231.3,76.0,51.3,27.0,0,0.0,0,90.0,69.0,99.3,100.0,57.0,79.0,13.7
desktop,0,23.7,21.4,53.9,50.8,7.9,16,-1.0,-1.0,-1.0,139.0,43.0,24.8,29.0,0,0.0,0,95.0,100.0,100.0,100.0,93.5,97.2,41.9
laptop,1,73.6,36.1,72.1,33.7,5.3,8,56.4,1500.0,0.0,529.9,124.0,21.5,28.0,0,0.0,0,100.0,83.1,100.0,39.5,58.3,76.5,0.0
laptop,1,53.5,51.7,74.2,47.0,17.0,32,56.7,1500.0,1.0,1420.7,92.0,14.6,23.0,0,0.0,0,100.0,79.4,100.0,39.7,49.8,74.8,14.5
laptop,1,39.0,48.9,60.9,39.0,9.8,16,64.9,1224.0,1.0,35.1,86.0,24.3,22.0,0,0.0,8,85.0,98.7,100.0,48.9,72.0,80.4,10.1
laptop,1,76.9,43.5,81.1,49.6,16.1,32,57.3,1500.0,1.0,293.9,79.0,30.3,24.0,0,0.0,0,95.0,67.6,100.0,40.1,67.5,72.4,0.0
desktop,0,62.7,29.7,71.9,49.5,16.1,32,-1.0,-1.0,-1.0,2698.6,72.0,47.5,25.0,0,0.0,0,90.0,83.3,100.0,100.0,47.0,81.4,0.0
desktop,0,80.5,93.7,84.8,54.7,7.2,16,-1.0,-1.0,-1.0,199.5,169.0,64.9,25.0,0,0.0,0,80.0,36.4,100.0,100.0,53.4,65.6,5.7
laptop,1,29.3,17.2,62.4,56.8,13.8,32,70.3,1023.0,1.0,89.5,59.0,6.6,24.0,0,0.0,0,100.0,96.6,100.0,56.4,85.5,86.8,24.9
laptop,1,64.9,32.6,70.8,40.0,19.2,32,56.2,1500.0,1.0,114.0,84.0,6.3,37.0,0,0.0,0,100.0,84.9,100.0,39.3,73.0,78.4,0.0
desktop,0,16.9,67.5,58.2,41.0,4.7,8,-1.0,-1.0,-1.0,5.4,45.0,38.4,22.0,0,0.0,0,90.0,93.0,100.0,100.0,92.5,93.4,30.2
desktop,0,68.7,25.0,74.4,39.9,4.8,8,-1.0,-1.0,-1.0,2497.3,139.0,34.1,22.0,0,0.0,0,95.0,79.8,100.0,100.0,32.7,79.0,0.0
laptop,1,38.2,75.4,73.9,42.4,9.2,16,68.5,1151.0,0.0,97.0,28.0,31.6,23.0,0,0.0,0,95.0,70.4,100.0,53.9,100.0,79.8,29.7
desktop,0,71.2,17.7,68.3,63.2,11.8,32,-1.0,-1.0,-1.0,2454.7,131.0,18.7,27.0,0,0.0,0,100.0,88.4,96.2,100.0,33.5,82.5,2.8
desktop,0,24.3,27.1,58.1,35.5,10.3,16,-1.0,-1.0,-1.0,3681.8,53.0,32.9,23.0,0,0.0,0,95.0,100.0,100.0,100.0,56.5,89.8,37.1
laptop,1,39.5,48.9,67.2,40.1,4.8,8,72.9,1033.0,1.0,93.2,71.0,27.9,29.0,0,0.0,0,95.0,89.9,100.0,60.1,79.5,84.2,21.4
laptop,1,14.7,74.1,58.7,53.8,14.8,32,87.6,404.0,1.0,22.9,45.0,17.2,19.0,0,0.0,0,100.0,90.4,100.0,93.8,92.5,95.3,40.8
desktop,0,41.9,71.0,64.9,45.3,8.8,16,-1.0,-1.0,-1.0,19.9,32.0,6.0,29.0,0,0.0,0,100.0,84.7,100.0,100.0,99.0,95.2,18.8
desktop,0,2.7,33.3,61.3,42.4,4.6,8,-1.0,-1.0,-1.0,1.8,2.0,4.5,32.0,0,0.0,0,100.0,98.2,100.0,100.0,100.0,99.5,60.0
laptop,1,72.7,48.2,76.2,59.7,3.2,8,57.2,1500.0,0.0,137.2,152.0,2.8,21.0,0,0.0,0,100.0,76.8,93.6,40.0,63.2,74.6,0.0
laptop,1,73.0,36.5,70.0,44.5,17.7,32,54.3,1500.0,0.0,2805.6,117.0,2.3,30.0,0,0.0,0,100.0,86.0,100.0,38.0,35.1,74.5,0.0
desktop,0,40.4,69.9,73.1,41.0,9.4,16,-1.0,-1.0,-1.0,71.1,40.0,33.5,26.0,0,0.0,0,95.0,73.7,100.0,100.0,95.0,89.6,22.6
desktop,0,19.7,56.2,61.8,44.7,4.4,8,-1.0,-1.0,-1.0,395.6,49.0,21.7,26.0,0,0.0,0,100.0,95.0,100.0,100.0,82.5,95.0,50.3
laptop,1,39.1,60.7,70.8,45.6,8.7,16,74.2,995.0,0.0,2291.3,79.0,14.4,28.0,0,0.0,0,100.0,80.6,100.0,62.1,43.5,80.0,14.2
desktop,0,44.2,57.0,71.6,46.1,17.2,32,-1.0,-1.0,-1.0,3.9,40.0,3.7,34.0,0,0.0,0,100.0,81.0,100.0,100.0,95.0,93.3,26.1
laptop,1,55.6,78.4,79.3,54.4,3.7,8,54.4,1500.0,1.0,487.1,110.0,15.2,26.0,0,0.0,0,100.0,59.6,97.6,38.1,59.8,70.0,5.0
laptop,1,29.1,42.0,58.4,44.4,8.9,16,65.9,1126.0,0.0,11.0,37.0,29.0,32.0,0,0.0,0,95.0,100.0,100.0,50.3,96.5,86.0,40.9
laptop,1,73.5,50.1,77.7,68.2,2.5,8,59.9,1500.0,1.0,671.2,145.0,3.0,36.0,0,0.0,0,100.0,73.9,78.2,41.9,56.0,71.3,0.0
laptop,1,20.6,72.5,63.0,58.7,13.2,32,80.8,619.0,1.0,18.3,55.0,2.6,26.0,0,0.0,0,100.0,86.8,100.0,83.7,87.5,91.4,29.6
laptop,1,1.9,72.2,66.5,34.5,5.2,8,97.8,74.0,1.0,167.7,20.0,31.2,21.0,0,0.0,0,95.0,82.0,100.0,100.0,100.0,94.2,24.0
laptop,1,50.9,38.5,66.6,44.7,8.9,16,56.0,1463.0,0.0,61.1,88.0,21.9,34.0,0,0.0,0,100.0,90.8,100.0,39.2,71.0,79.6,7.3
desktop,0,68.8,60.2,80.0,46.8,8.5,16,-1.0,-1.0,-1.0,1453.2,114.0,56.2,24.0,6,0.0,0,15.0,65.6,100.0,100.0,47.4,30.0,0.0
laptop,1,0.8,80.1,65.4,52.3,3.8,8,100.0,27.0,1.0,34.3,3.0,22.8,27.0,0,0.0,0,100.0,80.3,98.4,100.0,100.0,94.8,11.4
laptop,1,13.4,60.0,58.0,45.4,4.4,8,83.3,537.0,0.0,620.6,41.0,1.6,40.0,0,0.0,0,100.0,96.0,100.0,86.7,86.5,94.3,40.3
desktop,0,47.1,47.3,66.3,44.2,8.9,16,-1.0,-1.0,-1.0,43.2,60.0,9.8,30.0,0,0.0,0,100.0,91.2,100.0,100.0,85.0,94.4,38.2
laptop,1,48.7,85.1,70.0,60.9,6.3,16,57.8,1500.0,1.0,541.1,73.0,11.7,23.0,0,0.0,0,100.0,69.4,98.9,40.5,70.5,74.4,4.7
laptop,1,58.1,79.1,75.1,55.7,3.5,8,57.3,1500.0,0.0,115.6,90.0,4.3,30.0,0,0.0,0,100.0,67.2,96.0,40.1,70.0,73.2,0.0
laptop,1,64.2,42.9,76.6,55.7,14.2,32,55.8,1500.0,1.0,2980.4,66.0,1.4,31.0,0,0.0,0,100.0,76.0,100.0,39.1,50.0,73.8,0.0
desktop,0,70.7,50.1,80.3,40.5,9.5,16,-1.0,-1.0,-1.0,23.6,149.0,34.9,31.0,0,0.0,0,95.0,69.1,100.0,100.0,63.6,81.9,0.0
desktop,0,77.4,64.4,80.0,56.1,7.0,16,-1.0,-1.0,-1.0,23.7,130.0,17.9,28.0,0,0.0,0,100.0,63.9,100.0,100.0,65.6,82.3,0.0
laptop,1,61.1,53.4,74.7,43.6,4.5,8,55.0,1500.0,1.0,2795.3,122.0,1.0,32.0,0,0.0,0,100.0,78.1,100.0,38.5,34.5,72.6,4.1
laptop,1,57.1,88.3,75.3,55.4,7.1,16,56.3,1500.0,1.0,2341.6,88.0,3.4,22.0,0,0.0,0,100.0,59.0,100.0,39.4,39.0,68.5,12.5
laptop,1,31.4,65.3,70.1,40.2,4.8,8,76.0,793.0,0.0,20.0,26.0,22.0,31.0,0,0.0,0,100.0,79.7,100.0,71.9,100.0,87.9,38.1
desktop,0,0.3,63.1,64.4,43.1,18.2,32,-1.0,-1.0,-1.0,1236.2,4.0,60.8,36.0,0,0.0,0,80.0,88.6,100.0,100.0,80.0,86.6,2.2
laptop,1,30.3,30.8,63.0,56.5,13.9,32,74.1,878.0,0.0,57.8,38.0,8.2,35.0,0,0.0,0,100.0,95.8,100.0,66.1,96.0,90.1,41.5
laptop,1,54.6,56.0,67.3,57.8,13.5,32,58.7,1500.0,0.0,217.5,78.0,1.6,28.0,0,0.0,0,100.0,87.4,100.0,41.1,68.0,78.9,2.5
laptop,1,66.1,12.5,65.3,54.0,14.7,32,55.7,1500.0,0.0,226.0,108.0,22.1,20.0,0,0.0,0,100.0,92.6,100.0,39.0,60.0,78.9,0.0
desktop,0,11.2,56.8,64.3,33.3,21.3,32,-1.0,-1.0,-1.0,147.9,12.0,37.9,27.0,0,0.0,0,90.0,91.3,100.0,100.0,100.0,94.4,30.7
laptop,1,29.3,13.4,58.9,59.0,13.1,32,69.9,1008.0,0.0,13.5,70.0,5.9,38.0,0,0.0,0,100.0,100.0,100.0,55.9,80.0,87.0,27.7
laptop,1,49.3,91.1,78.9,58.9,13.2,32,54.6,1500.0,1.0,41.0,38.0,20.2,30.0,0,0.0,0,100.0,49.7,100.0,38.2,96.0,71.6,11.5
laptop,1,36.5,25.6,60.6,51.8,7.7,16,60.0,1326.0,1.0,156.5,79.0,18.9,23.0,0,0.0,0,100.0,99.2,100.0,42.0,75.5,82.8,34.8
desktop,0,5.7,49.1,61.7,41.9,9.3,16,-1.0,-1.0,-1.0,3659.8,30.0,51.6,30.0,0,0.0,0,90.0,97.6,100.0,100.0,68.0,89.9,18.4
desktop,0,54.1,36.3,69.6,62.2,6.0,16,-1.0,-1.0,-1.0,6.9,108.0,13.1,28.0,0,0.0,0,100.0,86.6,97.4,100.0,68.0,89.1,38.8
laptop,1,6.2,80.4,60.6,48.4,16.5,32,95.3,230.0,0.0,22.0,16.0,29.0,24.0,0,0.0,0,95.0,86.8,100.0,100.0,100.0,95.4,40.9
laptop,1,36.3,49.6,63.7,55.6,14.2,32,59.2,1384.0,1.0,1756.6,51.0,23.6,36.0,0,0.0,0,100.0,94.8,100.0,41.4,69.5,81.0,18.0
desktop,0,80.3,39.5,78.9,49.8,4.0,8,-1.0,-1.0,-1.0,3533.2,76.0,21.1,30.0,0,0.0,0,100.0,71.7,100.0,100.0,45.0,80.5,0.0
laptop,1,9.3,45.9,63.1,56.2,7.0,16,91.4,253.0,1.0,69.4,30.0,12.6,26.0,0,0.0,0,100.0,95.7,100.0,100.0,100.0,98.9,47.5
laptop,1,63.3,92.8,76.6,47.7,8.4,16,55.7,1500.0,1.0,103.0,81.0,22.9,32.0,0,0.0,0,100.0,52.5,100.0,39.0,74.5,70.3,0.0
desktop,0,64.3,46.8,76.8,52.8,15.1,32,-1.0,-1.0,-1.0,68.6,95.0,11.5,39.0,0,0.0,0,100.0,75.6,100.0,100.0,69.5,86.6,0.6
desktop,0,55.7,47.6,73.9,39.5,4.8,8,-1.0,-1.0,-1.0,398.9,95.0,5.6,28.0,0,0.0,0,100.0,80.5,100.0,100.0,61.5,86.4,8.1
desktop,0,68.6,46.8,75.4,58.9,13.1,32,-1.0,-1.0,-1.0,2979.2,91.0,28.0,24.0,0,0.0,0,95.0,78.3,100.0,100.0,37.9,79.6,3.0
desktop,0,32.7,59.9,65.8,38.7,9.8,16,-1.0,-1.0,-1.0,459.7,75.0,55.0,21.0,0,0.0,0,90.0,87.9,100.0,100.0,69.5,87.3,15.3
laptop,1,51.8,79.4,73.4,62.8,3.0,8,54.8,1500.0,0.0,3089.9,48.0,5.7,23.0,0,0.0,0,100.0,69.5,88.6,38.4,59.0,71.2,4.1
desktop,0,83.7,62.5,76.9,68.6,2.5,8,-1.0,-1.0,-1.0,2353.3,166.0,35.1,29.0,0,0.0,0,95.0,70.5,77.7,100.0,29.7,71.1,6.1
laptop,1,77.2,31.4,69.8,63.0,3.0,8,59.2,1500.0,1.0,2180.5,82.0,1.5,23.0,0,0.0,0,100.0,86.3,88.4,41.4,42.0,74.4,0.0
desktop,0,15.2,53.4,57.8,39.7,19.3,32,-1.0,-1.0,-1.0,20.0,37.0,21.8,26.0,0,0.0,0,100.0,98.6,100.0,100.0,96.5,98.9,50.2
laptop,1,53.7,61.8,70.4,42.4,4.6,8,54.7,1500.0,1.0,341.4,74.0,18.1,27.0,0,0.0,0,100.0,80.7,100.0,38.3,70.0,76.8,15.0
desktop,0,80.8,78.2,77.6,61.6,3.1,8,-1.0,-1.0,-1.0,27.6,100.0,54.6,30.0,0,0.0,0,90.0,62.9,90.9,100.0,68.9,77.8,12.3
desktop,0,4.0,59.2,60.0,55.9,14.1,32,-1.0,-1.0,-1.0,131.5,20.0,12.1,23.0,0,0.0,0,100.0,96.3,100.0,100.0,100.0,98.9,59.9
laptop,1,10.3,72.2,61.9,41.4,18.7,32,87.2,405.0,0.0,3491.6,27.0,12.1,35.0,0,0.0,0,100.0,88.5,100.0,93.7,68.0,92.4,55.0
