serial_number,model,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,failure,disk_health_score,disk_remaining_months
Z4D02XTS,ST6000DX000,12.7,22.0,0,0.0,0,0,100.0,59.3
Z302T8KS,ST4000DM000,6.5,37.0,0,0.0,0,0,100.0,60.0
JK1104B8GGBN3W,Hitachi HDS722020ALA330,65.3,27.0,0,0.0,0,0,80.0,5.4
Z4D041WB,ST6000DX000,9.1,27.0,0,0.0,0,0,100.0,60.0
Z300P9CT,ST4000DM000,26.7,23.0,0,0.0,0,0,95.0,43.0
S2ZYJ9CF511697,ST500LM012 HN,11.4,29.0,0,0.0,0,0,100.0,60.0
4582K1CNFMYB,TOSHIBA MD04ABA400V,7.9,17.0,0,0.0,0,0,100.0,60.0
Z300FRV0,ST4000DM000,33.0,28.0,0,0.0,0,0,95.0,37.0
JK1104B8JPN3DW,Hitachi HDS722020ALA330,61.2,28.0,0,0.0,0,0,80.0,8.6
JK1101B9KNN1TF,Hitachi HDS722020ALA330,59.6,26.0,0,0.0,0,0,90.0,11.2
S2ZYJ9CG108008,ST500LM012 HN,7.3,33.0,0,0.0,0,0,100.0,60.0
S300Z6VC,ST4000DM000,10.7,24.0,0,0.0,0,0,100.0,60.0
W300J692,ST4000DM000,30.7,20.0,0,0.0,0,0,95.0,39.2
Z3058WNJ,ST4000DM000,0.8,30.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9Z07A,Hitachi HDS5C3030ALA630,42.3,24.0,0,0.0,0,0,90.0,26.7
Z3040PDZ,ST4000DM000,7.1,23.0,0,0.0,0,0,100.0,60.0
S300Z5S0,ST4000DM000,9.7,28.0,0,0.0,0,0,100.0,60.0
WD-WCARZ1142078,WDC WD2500AAJB,41.3,35.0,0,0.0,0,0,90.0,27.6
Z3025PLV,ST4000DM000,17.8,24.0,0,0.0,0,0,100.0,54.2
Z300GQE2,ST4000DM000,33.0,25.0,0,0.0,0,0,95.0,37.0
MJ1311YNG5SZMA,Hitachi HDS5C3030ALA630,44.8,26.0,0,0.0,0,0,90.0,24.5
Z3016PJA,ST4000DM000,22.7,28.0,0,0.0,0,0,100.0,49.3
Z300GQ0T,ST4000DM000,32.9,27.0,0,0.0,0,0,95.0,37.1
Z304JG8T,ST4000DM000,5.1,25.0,0,0.0,0,0,100.0,60.0
JK11A1YAJHHHWV,Hitachi HDS722020ALA330,64.3,29.0,0,0.0,0,0,80.0,6.2
PL2331LAGJ9K2J,HGST HMS5C4040BLE640,21.0,30.0,0,0.0,0,0,100.0,51.0
Z3029GAR,ST4000DM000,13.2,20.0,0,0.0,0,0,100.0,58.8
S2ZYJ9BF509516,ST500LM012 HN,19.8,27.0,0,0.0,0,0,100.0,52.2
S3004GY7,ST4000DM000,10.1,24.0,0,0.0,0,0,100.0,60.0
W0Q6GWHX,ST320LT007,40.3,26.0,0,0.0,0,0,90.0,28.5
Z304HEMH,ST4000DM000,4.9,22.0,0,0.0,0,0,100.0,60.0
MJ0351YNGA0ZEA,Hitachi HDS5C3030ALA630,40.3,24.0,0,0.0,0,0,90.0,28.5
PL1331LAGTLDMH,HGST HMS5C4040ALE640,15.2,27.0,0,0.0,0,0,100.0,56.8
WD-WCC4N0300258,WDC WD30EFRX,26.1,28.0,0,0.0,0,0,95.0,43.6
PL2331LAH44MNJ,HGST HMS5C4040BLE640,0.9,24.0,0,0.0,0,0,100.0,60.0
PL1331LAHDXTKH,HGST HMS5C4040BLE640,0.2,29.0,0,0.0,0,0,100.0,60.0
PL1331LAGSEYSH,HGST HMS5C4040ALE640,18.2,36.0,0,0.0,0,0,100.0,53.8
S30116F7,ST4000DM000,8.5,23.0,0,0.0,0,0,100.0,60.0
Z305CKWV,ST4000DM000,2.5,34.0,0,0.0,0,0,100.0,60.0
MK0311YHGEUTZA,Hitachi HDS723030ALA640,50.3,27.0,0,0.0,0,0,90.0,19.5
Z302SRG6,ST4000DM000,4.7,30.0,0,0.0,0,0,100.0,60.0
S301PSR2,ST4000DM000,5.2,29.0,0,0.0,0,0,100.0,60.0
Z304KR1T,ST4000DM000,2.9,34.0,0,0.0,0,0,100.0,60.0
PL1331LAGTMUXH,HGST HMS5C4040ALE640,19.7,39.0,0,0.0,0,0,100.0,52.3
PL1331LAGRXWLH,HGST HMS5C4040ALE640,19.5,24.0,0,0.0,0,0,100.0,52.5
S301GR1Z,ST4000DM000,2.1,19.0,0,0.0,0,0,100.0,60.0
MJ0351YNGA103A,Hitachi HDS5C3030ALA630,41.7,23.0,0,0.0,0,0,90.0,27.3
S300Z5XM,ST4000DM000,9.3,27.0,0,0.0,0,0,100.0,60.0
Z304HSZR,ST4000DM000,5.2,23.0,0,0.0,0,0,100.0,60.0
WD-WCC4N0828669,WDC WD30EFRX,18.4,22.0,0,0.0,0,0,100.0,53.6
PL1331LAGRN4AH,HGST HMS5C4040ALE640,18.7,28.0,0,0.0,0,0,100.0,53.3
Z305GJTJ,ST4000DM000,0.6,25.0,0,0.0,0,0,100.0,60.0
S300ZAKX,ST4000DM000,9.4,38.0,0,0.0,0,0,100.0,60.0
MJ1311YNG38A5A,Hitachi HDS5C3030ALA630,45.3,28.0,0,0.0,0,0,90.0,24.0
JK1181YAJ49MZV,Hitachi HDS722020ALA330,66.5,35.0,1,0.0,0,0,75.0,4.1
Z304JWHN,ST4000DM000,6.0,35.0,0,0.0,0,0,100.0,60.0
S2ZYJ9KFC03624,ST500LM012 HN,6.7,27.0,0,0.0,0,0,100.0,60.0
Z3014LCX,ST4000DM000,25.1,32.0,0,0.0,0,0,95.0,44.6
MJ0351YNG9ZNUA,Hitachi HDS5C3030ALA630,38.9,28.0,0,0.0,0,0,90.0,29.8
PL2331LAGMA44J,HGST HMS5C4040BLE640,23.6,26.0,0,0.0,0,0,100.0,48.4
PL2331LAGMLG2J,HGST HMS5C4040BLE640,23.6,28.0,0,0.0,0,0,100.0,48.4
Z30271DZ,ST4000DM000,15.2,25.0,0,0.0,0,0,100.0,56.8
JK11A8B9J2KP1F,Hitachi HDS722020ALA330,61.3,28.0,0,0.0,0,0,80.0,8.6
WD-WMC4N1316521,WDC WD30EFRX,21.6,25.0,0,0.0,0,0,100.0,50.4
WD-WMC1T1611809,WDC WD30EFRX,35.7,27.0,0,0.0,0,0,95.0,34.5
Z305B73M,ST4000DM000,3.5,20.0,0,0.0,0,0,100.0,60.0
S300ZRQZ,ST4000DM000,9.9,35.0,0,0.0,0,0,100.0,60.0
S300XR7S,ST4000DM000,15.0,22.0,0,0.0,0,0,100.0,57.0
S301NFFY,ST4000DM000,1.5,32.0,0,0.0,0,0,100.0,60.0
PL2331LAGMPKNJ,HGST HMS5C4040BLE640,19.0,26.0,0,0.0,0,0,100.0,53.0
Z300GPWW,ST4000DM000,31.6,32.0,0,0.0,0,0,95.0,38.4
Z3029ZZ8,ST4000DM000,14.1,21.0,0,0.0,0,0,100.0,57.9
S301PQ3S,ST4000DM000,4.2,26.0,0,0.0,0,0,100.0,60.0
WD-WMC4N2736005,WDC WD30EFRX,8.9,19.0,0,0.0,0,0,100.0,60.0
S301K02H,ST4000DM000,5.9,24.0,0,0.0,0,0,100.0,60.0
JK1101B9JPMLKF,Hitachi HDS722020ALA330,60.8,27.0,0,0.0,0,0,80.0,9.0
Z4D07ZS0,ST6000DX000,12.3,31.0,0,0.0,0,0,100.0,59.7
JK11A1YAJH338V,Hitachi HDS722020ALA330,64.8,38.0,0,0.0,0,0,80.0,5.8
PL2331LAGUKNWJ,HGST HMS5C4040ALE640,15.6,25.0,0,0.0,0,0,100.0,56.4
PL2331LAGN79GJ,HGST HMS5C4040BLE640,24.1,29.0,0,0.0,0,0,95.0,45.5
Z300WPLD,ST4000DM000,24.9,24.0,0,0.0,0,0,95.0,44.7
PL1311LAG1631A,Hitachi HDS5C4040ALE630,35.7,25.0,0,0.0,0,0,95.0,34.5
W300JXQQ,ST4000DM000,13.5,26.0,0,0.0,0,0,100.0,58.5
Z304SYGW,ST4000DM000,1.1,33.0,0,0.0,0,0,100.0,60.0
PL2331LAGSTZZJ,HGST HMS5C4040ALE640,20.8,26.0,0,0.0,0,0,100.0,51.2
W300BMBN,ST4000DM000,34.0,25.0,0,0.0,0,0,95.0,36.1
MJ0351YNG9UP1A,Hitachi HDS5C3030ALA630,41.2,21.0,0,0.0,0,0,90.0,27.7
S2X3XT85,ST9250315AS,29.4,26.0,0,0.0,0,0,95.0,40.5
Z300X7TA,ST4000DM000,27.1,35.0,0,0.0,0,0,95.0,42.7
Z300MJPS,ST4000DM000,29.4,23.0,0,0.0,0,0,95.0,40.5
S300YPJ1,ST4000DM000,9.4,27.0,0,0.0,0,0,100.0,60.0
S301GR6R,ST4000DM000,5.7,25.0,0,0.0,0,0,100.0,60.0
Z305Q0J8,ST4000DM000,1.3,34.0,0,0.0,0,0,100.0,60.0
PL2331LAGMUJLJ,HGST HMS5C4040BLE640,23.5,31.0,0,0.0,0,0,100.0,48.5
Z4D054DM,ST6000DX000,12.8,32.0,0,0.0,0,0,100.0,59.2
S3011818,ST4000DM000,11.7,26.0,0,0.0,0,0,100.0,60.0
JK11A8B9J7EXPF,Hitachi HDS722020ALA330,55.9,27.0,0,0.0,0,0,90.0,14.5
PL1331LAGTB8SH,HGST HMS5C4040ALE640,20.1,24.0,0,0.0,0,0,100.0,51.9
Z302J30Y,ST4000DM000,5.7,24.0,0,0.0,0,0,100.0,60.0
MJ1311YNG3ELEA,Hitachi HDS5C3030ALA630,50.6,26.0,0,0.0,0,0,90.0,19.3
PL2331LAGUMRJJ,HGST HMS5C4040ALE640,15.4,26.0,0,0.0,0,0,100.0,56.6
2EG4K6DP,HGST HUH728080ALE600,14.0,38.0,0,0.0,0,0,100.0,58.0
Z304LAN8,ST4000DM000,4.5,23.0,0,0.0,0,0,100.0,60.0
S3010AN1,ST4000DM000,4.8,36.0,0,0.0,0,0,100.0,60.0
Z3016PNL,ST4000DM000,22.4,19.0,0,0.0,0,0,100.0,49.6
Z304L9QA,ST4000DM000,5.1,23.0,0,0.0,0,0,100.0,60.0
Z304KR08,ST4000DM000,3.5,29.0,0,0.0,0,0,100.0,60.0
MK0311YHGGSSDA,Hitachi HDS723030ALA640,48.1,24.0,164,0.0,1,0,50.0,11.9
W300K1RT,ST4000DM000,23.5,34.0,0,0.0,0,0,100.0,48.5
PL1311LAG3D58H,Hitachi HDS5C4040ALE630,30.9,23.0,0,0.0,0,0,95.0,39.0
W300DZGK,ST4000DM000,30.6,26.0,0,0.0,0,0,95.0,39.3
S300W3QM,ST4000DM000,6.6,32.0,0,0.0,0,0,100.0,60.0
PL2331LAGSV17J,HGST HMS5C4040ALE640,20.5,24.0,0,0.0,0,0,100.0,51.5
S300Z71K,ST4000DM000,11.0,23.0,0,0.0,0,0,100.0,60.0
PL2331LAGMD0WJ,HGST HMS5C4040BLE640,22.4,31.0,0,0.0,0,0,100.0,49.6
WD-WX21D84R1RL2,WDC WD60EFRX,13.1,30.0,0,0.0,0,0,100.0,58.9
Z300GPVQ,ST4000DM000,32.9,28.0,0,0.0,0,0,95.0,37.1
PL2331LAGN06DJ,HGST HMS5C4040BLE640,19.5,33.0,0,0.0,0,0,100.0,52.5
S2X4LKHP,ST9250315AS,30.3,25.0,0,0.0,0,0,95.0,39.6
Z304HS98,ST4000DM000,2.0,25.0,0,0.0,0,0,100.0,60.0
S300Z3QA,ST4000DM000,7.2,30.0,0,0.0,0,0,100.0,60.0
PL1321LAG357VH,Hitachi HDS5C4040ALE630,37.2,25.0,0,0.0,0,0,90.0,31.3
Z300J9QX,ST4000DM000,30.7,22.0,0,0.0,0,0,95.0,39.2
Z300PB91,ST4000DM000,29.4,29.0,0,0.0,0,0,95.0,40.5
PL2331LAGM9ZBJ,HGST HMS5C4040BLE640,21.4,31.0,0,0.0,0,0,100.0,50.6
Z4D0682B,ST6000DX000,9.1,21.0,0,0.0,0,0,100.0,60.0
W30065KJ,ST4000DM000,31.6,24.0,0,0.0,0,0,95.0,38.4
JK1105B8GED29X,Hitachi HDS722020ALA330,62.1,33.0,0,0.0,0,0,80.0,7.9
PL2331LAGN74ZJ,HGST HMS5C4040BLE640,23.1,28.0,0,0.0,0,0,100.0,48.9
MJ1311YNG2ZR8A,Hitachi HDS5C3030ALA630,53.4,22.0,0,0.0,0,0,90.0,16.7
PL1311LAG3E9KH,Hitachi HDS5C4040ALE630,32.9,26.0,0,0.0,0,0,95.0,37.1
PL1331LAGLXUJH,HGST HMS5C4040BLE640,19.6,24.0,0,0.0,0,0,100.0,52.4
MJ0351YNG9W2DA,Hitachi HDS5C3030ALA630,42.1,25.0,0,0.0,0,0,90.0,26.9
Z300XG2W,ST4000DM000,27.8,30.0,0,0.0,0,0,95.0,42.0
JK11A8B9J9HT3F,Hitachi HDS722020ALA330,63.6,38.0,0,0.0,0,0,80.0,6.7
Z3016E4N,ST4000DM000,21.9,29.0,0,0.0,0,0,100.0,50.1
W3006D3W,ST4000DM000,32.1,27.0,0,0.0,0,0,95.0,37.9
Z4D05E96,ST6000DX000,16.8,25.0,0,0.0,0,0,100.0,55.2
Z303XY4J,ST4000DM000,5.4,24.0,0,0.0,0,0,100.0,60.0
S2ZYJ9KFC03616,ST500LM012 HN,10.6,29.0,0,0.0,0,0,100.0,60.0
Z304HSJT,ST4000DM000,1.8,27.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9UX0A,Hitachi HDS5C3030ALA630,38.1,29.0,0,0.0,0,0,90.0,30.5
Z304L8DG,ST4000DM000,3.3,37.0,0,0.0,0,0,100.0,60.0
JK11A8B9J7BJ3F,Hitachi HDS722020ALA330,63.6,27.0,0,0.0,0,0,80.0,6.7
Z304LAPN,ST4000DM000,2.0,27.0,0,0.0,0,0,100.0,60.0
S301GMTB,ST4000DM000,5.2,21.0,0,0.0,0,0,100.0,60.0
S301K6Q4,ST4000DM000,1.3,32.0,0,0.0,0,0,100.0,60.0
W300K1XB,ST4000DM000,26.8,35.0,0,0.0,0,0,95.0,42.9
PL2331LAGUDN5J,HGST HMS5C4040ALE640,18.8,29.0,0,0.0,0,0,100.0,53.2
Z304KD49,ST4000DM000,6.0,24.0,0,0.0,0,0,100.0,60.0
Z3025JHX,ST4000DM000,17.9,23.0,0,0.0,0,0,100.0,54.1
Z304AWKH,ST4000DM000,0.9,29.0,0,0.0,0,0,100.0,60.0
Z304QXC3,ST4000DM000,0.7,35.0,0,0.0,0,0,100.0,60.0
PL1311LAG3DLGH,Hitachi HDS5C4040ALE630,37.5,23.0,0,0.0,0,0,90.0,31.1
Z304JH1S,ST4000DM000,3.4,28.0,0,0.0,0,0,100.0,60.0
MJ1311YNG7KR8A,Hitachi HDS5C3030ALA630,45.3,25.0,0,0.0,0,0,90.0,24.0
PL2331LAGN5PLJ,HGST HMS5C4040BLE640,17.3,22.0,0,0.0,0,0,100.0,54.7
Z304KCG6,ST4000DM000,1.9,31.0,0,0.0,0,0,100.0,60.0
PL1331LAGSG5LH,HGST HMS5C4040ALE640,19.7,27.0,0,0.0,0,0,100.0,52.3
S300Z6ET,ST4000DM000,10.8,23.0,0,0.0,0,0,100.0,60.0
W300AFAS,ST4000DM000,30.8,24.0,0,0.0,0,0,95.0,39.1
PL1331LAGTGLSH,HGST HMS5C4040ALE640,15.6,34.0,0,0.0,0,0,100.0,56.4
PL1331LAGLYVWH,HGST HMS5C4040BLE640,23.1,27.0,0,0.0,0,0,100.0,48.9
MJ1323YNG1R1AC,Hitachi HDS5C3030ALA630,55.5,26.0,0,0.0,0,0,90.0,14.8
Z3003FQY,ST4000DM000,29.4,23.0,0,0.0,0,0,95.0,40.5
JK11A5B8HZ91LX,Hitachi HDS722020ALA330,57.4,23.0,0,0.0,0,0,90.0,13.1
Z300ZS8K,ST4000DM000,26.7,27.0,0,0.0,0,0,95.0,43.0
Z303AZRN,ST4000DM000,0.5,22.0,0,0.0,0,0,100.0,60.0
Z305AR3L,ST4000DM000,3.1,29.0,0,0.0,0,0,100.0,60.0
Z300W4VT,ST4000DM000,26.3,22.0,0,0.0,0,0,95.0,43.4
PL1321LAG3295H,Hitachi HDS5C4040ALE630,35.5,23.0,0,0.0,0,0,95.0,34.7
WD-WX81A1468540,WDC WD5000LPVX,23.9,38.0,0,0.0,0,0,100.0,48.1
MJ1323YNG10ARC,Hitachi HDS5C3030ALA630,51.2,29.0,0,0.0,0,0,90.0,18.7
PL2331LAH452PJ,HGST HMS5C4040BLE640,0.4,28.0,0,0.0,0,0,100.0,60.0
S3010C0L,ST4000DM000,8.0,37.0,0,0.0,0,0,100.0,60.0
PL1331LAGSR6AH,HGST HMS5C4040ALE640,20.0,36.0,0,0.0,0,0,100.0,52.0
W300BH4A,ST4000DM000,28.4,27.0,0,0.0,0,0,95.0,41.4
MK0301YHGLBHZA,Hitachi HDS723030ALA640,48.3,38.0,0,0.0,0,0,90.0,21.3
Z3025WBQ,ST4000DM000,18.4,30.0,0,0.0,0,0,100.0,53.6
Z302DK2R,ST4000DM000,8.8,19.0,0,0.0,0,0,100.0,60.0
Z300PANF,ST4000DM000,26.7,24.0,0,0.0,0,0,95.0,43.0
Z304JWRT,ST4000DM000,4.6,22.0,0,0.0,0,0,100.0,60.0
Z304EXW4,ST4000DM000,5.6,23.0,0,0.0,0,0,100.0,60.0
Z300ZR5Q,ST4000DM000,23.7,22.0,0,0.0,0,0,100.0,48.3
W3004W7J,ST4000DM000,29.1,21.0,0,0.0,0,0,95.0,40.8
PL2331LAGN5NXJ,HGST HMS5C4040BLE640,19.3,31.0,0,0.0,0,0,100.0,52.7
MJ0351YNGAD2YA,Hitachi HDS5C3030ALA630,36.5,29.0,0,0.0,0,0,90.0,31.9
Z30149WL,ST4000DM000,27.4,37.0,0,0.0,0,0,95.0,42.4
Z304JWP4,ST4000DM000,5.8,36.0,0,0.0,0,0,100.0,60.0
WD-WX11D9435K6E,WDC WD60EFRX,15.3,26.0,0,0.0,0,0,100.0,56.7
Z302SQD0,ST4000DM000,6.6,38.0,0,0.0,0,0,100.0,60.0
Z300WPM2,ST4000DM000,24.8,24.0,0,0.0,0,0,95.0,44.8
PL2331LAGMETMJ,HGST HMS5C4040BLE640,20.4,30.0,0,0.0,0,0,100.0,51.6
PL1321LAG350SH,Hitachi HDS5C4040ALE630,34.0,26.0,0,0.0,0,0,95.0,36.1
Z302SY6E,ST4000DM000,7.3,32.0,0,0.0,0,0,100.0,60.0
Z302SW2X,ST4000DM000,6.9,37.0,0,0.0,0,0,100.0,60.0
S300Z7TN,ST4000DM000,6.8,24.0,0,0.0,0,0,100.0,60.0
PL1331LAGSYVAH,HGST HMS5C4040ALE640,18.7,33.0,0,0.0,0,0,100.0,53.3
JK1105B8JS1H1X,Hitachi HDS722020ALA330,55.9,30.0,0,0.0,0,0,90.0,14.5
PL1331LAGTU7DH,HGST HMS5C4040ALE640,20.1,29.0,0,0.0,0,0,100.0,51.9
S300K1JF,ST4000DM000,12.7,20.0,0,0.0,0,0,100.0,59.3
Z3016PGS,ST4000DM000,22.4,20.0,0,0.0,0,0,100.0,49.6
PL2331LAGSTDHJ,HGST HMS5C4040ALE640,20.4,33.0,0,0.0,0,0,100.0,51.6
PL2331LAGSUWLJ,HGST HMS5C4040ALE640,19.9,35.0,0,0.0,0,0,100.0,52.1
S300Z6E3,ST4000DM000,7.5,36.0,0,0.0,0,0,100.0,60.0
Z3025ZNH,ST4000DM000,15.1,25.0,0,0.0,0,0,100.0,56.9
MJ1313YNG1PTSC,Hitachi HDS5C3030ALA630,58.2,27.0,0,0.0,0,0,90.0,12.4
Z305KXYP,ST4000DM000,1.2,28.0,0,0.0,0,0,100.0,60.0
Z305D58J,ST4000DM000,2.8,31.0,0,0.0,0,0,100.0,60.0
Z302SWRM,ST4000DM000,7.8,29.0,0,0.0,0,0,100.0,60.0
PL1311LAG3A1TH,Hitachi HDS5C4040ALE630,33.3,21.0,0,0.0,0,0,95.0,36.8
PL1311LAG21A4A,Hitachi HDS5C4040ALE630,38.6,24.0,0,0.0,0,0,90.0,30.1
Z3025L8P,ST4000DM000,16.8,30.0,0,0.0,0,0,100.0,55.2
PL1321LAG33ZDH,Hitachi HDS5C4040ALE630,33.4,29.0,0,0.0,0,0,95.0,36.7
Z300YV4W,ST4000DM000,14.8,25.0,0,0.0,0,0,100.0,57.2
Z304K65F,ST4000DM000,3.0,25.0,0,0.0,0,0,100.0,60.0
Z4D00H8M,ST6000DX000,9.3,24.0,0,0.0,0,0,100.0,60.0
Z3029AG1,ST4000DM000,13.8,19.0,0,0.0,0,0,100.0,58.2
MJ1311YNG5P2PA,Hitachi HDS5C3030ALA630,47.7,28.0,0,0.0,0,0,90.0,21.9
MJ0351YNGAA19A,Hitachi HDS5C3030ALA630,39.5,25.0,0,0.0,0,0,90.0,29.2
JK1101B9GEPLVF,Hitachi HDS722020ALA330,62.8,31.0,0,0.0,0,0,80.0,7.4
JK11A4B8J6V45W,Hitachi HDS722020ALA330,63.4,35.0,0,0.0,0,0,80.0,6.9
W300G9TC,ST4000DM000,26.1,32.0,0,0.0,0,0,95.0,43.6
WD-WCC4N0358254,WDC WD30EFRX,25.2,23.0,0,0.0,0,0,95.0,44.5
Z3014KY9,ST4000DM000,22.3,19.0,0,0.0,0,0,100.0,49.7
Z305D2QV,ST4000DM000,2.8,31.0,0,0.0,0,0,100.0,60.0
JK11A8B9J79M3F,Hitachi HDS722020ALA330,58.8,22.0,1,0.0,0,0,85.0,11.2
Z300JD72,ST4000DM000,31.5,20.0,0,0.0,0,0,95.0,38.5
Z302B0G6,ST4000DM000,11.8,23.0,0,0.0,0,0,100.0,60.0
S2ZYJ9CF511697,ST500LM012 HN,11.6,29.0,0,0.0,0,0,100.0,60.0
S301KWD3,ST4000DM000,2.5,29.0,0,0.0,0,0,100.0,60.0
MJ1311YNG612YA,Hitachi HDS5C3030ALA630,48.1,29.0,0,0.0,0,0,90.0,21.5
Z304Q7LQ,ST4000DM000,2.9,30.0,0,0.0,0,0,100.0,60.0
Z300ZQYJ,ST4000DM000,23.1,21.0,408,0.0,32,1,15.0,0.0
Z304KC3J,ST4000DM000,2.2,27.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9VPBA,Hitachi HDS5C3030ALA630,41.7,26.0,0,0.0,0,0,90.0,27.3
JK11A8B9J1GA8F,Hitachi HDS722020ALA330,57.8,30.0,0,0.0,0,0,90.0,12.8
PL1331LAGSA1SH,HGST HMS5C4040ALE640,21.4,25.0,0,0.0,0,0,100.0,50.6
MJ0351YNG9Z2VA,Hitachi HDS5C3030ALA630,41.6,21.0,0,0.0,0,0,90.0,27.4
MJ1311YNG080XA,Hitachi HDS5C3030ALA630,53.1,27.0,0,0.0,0,0,90.0,17.0
WD-WMC4N0DAWMSL,WDC WD30EFRX,15.8,29.0,0,0.0,0,0,100.0,56.2
Z303XYTY,ST4000DM000,2.4,27.0,0,0.0,0,0,100.0,60.0
Z4D0C99N,ST6000DX000,12.3,35.0,0,0.0,0,0,100.0,59.7
PL1331LAGTWG9H,HGST HMS5C4040ALE640,16.1,35.0,0,0.0,0,0,100.0,55.9
PL1331LAGSEHWH,HGST HMS5C4040ALE640,19.1,37.0,0,0.0,0,0,100.0,52.9
Z305AJVS,ST4000DM000,2.6,26.0,0,0.0,0,0,100.0,60.0
JK1101B8KNDT7S,Hitachi HDS722020ALA330,59.2,30.0,0,0.0,0,0,90.0,11.5
WD-WX41A356ND9T,WDC WD5000LPVX,7.4,40.0,0,0.0,0,0,100.0,60.0
S300XCX5,ST4000DM000,9.0,23.0,0,0.0,0,0,100.0,60.0
Z304K45G,ST4000DM000,3.4,34.0,0,0.0,0,0,100.0,60.0
PL1331LAGTUPZH,HGST HMS5C4040ALE640,16.2,33.0,0,0.0,0,0,100.0,55.8
WD-WX71A81M7051,WDC WD5000BPKT,37.1,25.0,0,0.0,0,0,90.0,31.4
Z302SZP5,ST4000DM000,4.7,27.0,0,0.0,0,0,100.0,60.0
Z30427BQ,ST4000DM000,4.1,26.0,0,0.0,0,0,100.0,60.0
PL2331LAGMZRWJ,HGST HMS5C4040BLE640,19.5,29.0,0,0.0,0,0,100.0,52.5
Z3029BG0,ST4000DM000,16.3,27.0,0,0.0,0,0,100.0,55.7
PL1331LAGRHA1H,HGST HMS5C4040ALE640,20.9,36.0,0,0.0,0,0,100.0,51.1
Z302AK09,ST4000DM000,7.5,35.0,0,0.0,0,0,100.0,60.0
PK1331PAJ2TKDS,HGST HDS724040ALE640,31.2,30.0,0,0.0,0,0,95.0,38.8
Z3015K0E,ST4000DM000,24.1,27.0,0,0.0,0,0,95.0,45.5
WD-WCC4N0361432,WDC WD30EFRX,23.3,34.0,0,0.0,0,0,100.0,48.7
Z305DFFW,ST4000DM000,1.6,31.0,0,0.0,0,0,100.0,60.0
PL1311LAG3E8RH,Hitachi HDS5C4040ALE630,33.0,24.0,0,0.0,0,0,95.0,37.0
PL1331LAGBTYRH,HGST HDS5C4040ALE630,16.0,37.0,0,0.0,0,0,100.0,56.0
Z300WCB6,ST4000DM000,26.5,41.0,0,0.0,0,0,90.0,41.0
PL1331LAGS7JVH,HGST HMS5C4040ALE640,20.3,34.0,0,0.0,0,0,100.0,51.7
Z3016TW9,ST4000DM000,25.4,22.0,0,0.0,0,0,95.0,44.3
Z300GYZV,ST4000DM000,30.1,26.0,0,0.0,0,0,95.0,39.8
W3008FD6,ST4000DM000,34.0,25.0,0,0.0,0,0,95.0,36.1
S300Z7G1,ST4000DM000,9.1,35.0,0,0.0,0,0,100.0,60.0
Z300VX69,ST4000DM000,27.0,37.0,0,0.0,0,0,95.0,42.8
Z4D0DVQF,ST6000DX000,11.6,41.0,0,0.0,0,0,95.0,57.4
S2T0J9ECB02214,ST250LM004 HN,34.2,30.0,0,0.0,0,0,95.0,35.9
S300Z4Y2,ST4000DM000,11.2,23.0,0,0.0,0,0,100.0,60.0
PL1331LAGM1NKH,HGST HMS5C4040BLE640,24.2,33.0,0,0.0,0,0,95.0,45.4
Z300PMHK,ST4000DM000,30.2,24.0,0,0.0,0,0,95.0,39.7
Z305KWYX,ST4000DM000,2.0,33.0,0,0.0,0,0,100.0,60.0
Z304KCV8,ST4000DM000,1.7,23.0,0,0.0,0,0,100.0,60.0
S300Z4XE,ST4000DM000,8.6,32.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9WN0A,Hitachi HDS5C3030ALA630,38.1,31.0,0,0.0,0,0,90.0,30.5
PL1321LAG34MBH,Hitachi HDS5C4040ALE630,34.0,24.0,0,0.0,0,0,95.0,36.1
Z302T8XS,ST4000DM000,7.6,35.0,0,0.0,0,0,100.0,60.0
Z30251WF,ST4000DM000,17.9,25.0,0,0.0,0,0,100.0,54.1
W30045MB,ST4000DM000,31.3,19.0,0,0.0,0,0,95.0,38.7
WD-WCC4N0399590,WDC WD30EFRX,20.5,30.0,0,0.0,0,0,100.0,51.5
Z300ZK9F,ST4000DM000,26.3,33.0,0,0.0,0,0,95.0,43.4
Z3029FR3,ST4000DM000,16.5,31.0,0,0.0,0,0,100.0,55.5
JK11A8B9J79E8F,Hitachi HDS722020ALA330,59.3,24.0,0,0.0,0,0,90.0,11.4
S300Z5TR,ST4000DM000,10.5,25.0,0,0.0,0,0,100.0,60.0
Z304JKR7,ST4000DM000,3.0,34.0,0,0.0,0,0,100.0,60.0
MJ0351YNGA0E5A,Hitachi HDS5C3030ALA630,37.9,31.0,0,0.0,0,0,90.0,30.7
S2ZYJ9GF302328,ST500LM012 HN,16.4,33.0,0,0.0,0,0,100.0,55.6
JK1101B9JLVW1F,Hitachi HDS722020ALA330,57.4,32.0,1,0.0,0,0,85.0,12.4
MJ0351YNGA6B9A,Hitachi HDS5C3030ALA630,36.4,30.0,0,0.0,0,0,90.0,32.0
